Text,Labels
"অসভ্য বর্বর যাযাবর বেদুইনরাই জোটবদ্ধ হয়ে আরবে ইসলাম ধর্মের সৃষ্টি করে, অন্যান্য দেশগুলোর সর্বনাশ করার জন্য",1
কুরান হলো ধংশের প্রতীক,1
ইসলাম ধান্ধাবাজের এক হাতিয়ার। এর সমূলে বিনাশ প্রয়োজন ।,1
হিন্দু জংিগ বাদের শিকার বাংলাদেশREPLY,1
জয় হিজড়া শ্রীরাম পাঠার জয়..,1
"ইসলাম কোনো ধর্ম নয়। ইসলাম এক সংগঠন। ওদের আইনে লুঠ,ধর্ষণ,অন্যান্য ধর্মের সৌধ ধ্বংস,abnormaly বংশবৃদ্ধি এইসব কায়েম করা।",1
"হিন্দুরা সব চেয়ে শব্দ দুষন করে,আমার বাসার সামনে এক হিন্দু পরিবার সারাদিন আইসক্রিমের গুনটুরি বাজায় আর কুলু কুলু বলে সারাদিন",1
তোরাতো মাইক-এ আল্লু আল্লু করতে মারা যাবি হালারপুত,1
"বাংলাদেশকে হিন্দু মুক্ত করা হবে। ঘড়ির কাঁটার দিকে তাকিয়ে থাক, সময় এলো বলে।",1
হিন্দুরা হল বিধর্মী তাগো সাথে চলিস না,1
ইসলাম কোনো ধর্ম নয়। এটি সমগ্র পৃথিবী দখল করার একটি রাজনৈতিক সংগঠন। ইসলামে spirituality বলতে কিচ্ছু নেই।,1
যারা মূর্খ তারাই অন্ধভাবে ইসলাম পালন করে। কেউ যদি যুক্তি বিদ‍্যা দিয়ে ইসলাম অধ‍্যায়ন করে তবে সে নাস্তিক হয়ে যাবে।,0
হিন্দ কিরকম ধর্ম যে জাতিভেদ প্রথা সৃষ্টি করেREPLY,0
"এটা তুই সপ্ন দেখিস, আসলে তোর দোষ না তোর নবীও এরকম স্বপ্ন দেখত আর সকালে লুঙ্গির মধ্যে নুনু থেকে সুধু হাওয়াই বের হত।",1
তোদের মাথার মেমোরি খারাপ করে দেওয়া হয় ছোটোতেই ।তোদের ধর্ম যদি বলে মা কে চুদতেই তাই করবি ।,1
হিন্দু জাত শুয়োরের জাত না বিশ্বাস হলে দেখে যা,1
"মুসলমানরা গত ১০০০ বছর ধরে হিন্দুদের নির্বিচারে হত্যা করলি,লক্ষ্য লক্ষ্য মন্দির ধ্বংস করলি, লক্ষ্য লক্ষ্য পুস্তক জ্বালিয়ে দিলি।",1
