,Text,label
452,হিন্দু ধর্ম পন্ডিত মানুষদের রচিতআসলে হিন্দু ধর্ম বলে পৃথিবীতে কোনো ধর্মই নেই,1.0
453,হিন্দু ধর্মে যৌন সঙ্গমে অনাআগ্রহহী নারীকে লাঠি দিয়ে প্রহার করে সঙ্গমের জন্য রাজি করানোর কথা বলা হয়েছে উপনিষদেফালতু ধর্ম,2.0
454,এই নারায়ণের বাচ্চা আসমানি বইয়ের মধ্যে কী ভুল আছে বের করে দেখা ,2.0
455,তোর যদি লজ্জাবোধ থাকত তাহলে কিছুতেই আর কমেন্ট করতি না  তুই যে নির্লজ্জ তাতে বুঝা যাচ্ছে  তোর চৌদ্দ গুষ্টির সাথে চ্যালেঞ্জ থাকল ভালো ভাবে বের করে দেখা কোরআনের কোন জায়গায় ভুল আছে ,1.0
456,25 বছর বয়সে মুহাম্মদ ধনী বয়স্কা বিধবা মহিলা খাদিজা দেবীকে বিয়ে করেন খাদিজা দেবীর মৃত্যুর পর গরীব ঘরজামাই মুহাম্মদ অগাধ সম্পত্তির মালিক হইয়া12 বছরে বারটি বউ চারটি স্থায়ী যৌনদাসী আর গনিমতে পাওয়া দাসীদের ভোগ করিয়া বাষট্টি বছর বয়সে এন্তেকাল করিলেন খাদিজা দেবী জীবিত থাকিতে 24 বছরের সাংসারিক জীবনে মুহাম্মদ দ্বিতীয় বিয়া দূরের কথা অন্য নারীর দিকে কূনজরে তাকাইবার সাহস পান নাই,2.0
457,আল্লাহ কাল্পনিক,2.0
458,মুহাম্মদ নিজেকে রসুল দাবী করতেন নিজের সুবিধা মত আয়াত বনিয়ে আল্লাহর বানী বলে চালাতেন এই সব বিশ্বাস করার নাম ঈমান যুক্তি ছাড়া বিশ্বাসকেই ইসলামে ঈমান বলে ইসলাম আরবদের এক সাম্রাজ্য প্রসারের জন্য ধর্মের মুড়কে এক মতবাদ যুক্তি দিয়ে সত্য কথা বললে মুসলমান সমাজে বাস করতে দেওয়া হয় না ইসলাম জবরদস্তির উপর টিকে আছে,1.0
459,আল্লাহ জান্নাতে 70 টি বেশ্যা আর দুইটি বউ সাপ্পাই দেবে সেই আশায় এই পৃথিবীকে ISIS আর তালিবানিদের হাতে তুলে দিয়ে নরক বানাও,2.0
460,ইসলামের নারীরা মসজিদে গিয়ে নামাজ পড়তে পারে ধর্ম শাস্ত্র গুলি হচ্ছে এক গোয়ালের গরু,1.0
461,হিন্দু ধর্মের গোড়াতেই মারাত্মক ভুল ১★ হিন্দু ধর্মগ্রন্থে হিন্দু নামই নাই,1.0
462,গিতা ও মানুষ কৃষনোকে ঈশ্বর আখ্যা দেয় আবার সেই কৃষনো কে বিষনু( ঈশ্বর)র অবতার বলা হয় ঈশ্বরের মা বাবা ভাই বউ থাকে কেন,1.0
